34	640
35	512
47	640
48	1281
49	1729
52	5573
54	6470
55	6854
58	7495
59	7687
60	8548
61	8776
62	9160
63	9545
64	9545
65	16656
66	19667
67	22037
68	13004
68	24343
69	13901
72	15759
74	16976
75	20820
75	30301
77	23254
78	24471
79	25432
81	26393
82	32800
83	33120
84	27418
84	33376
85	33504
86	30173
87	30493
88	31390
89	32095
90	33248
